order_id,order_date,order_type,customer_id,channel,city,region,category,sub_category,sku_id,product,quantity,unit_price,discount_pct,gross_sales,discount_amount,net_sales,gst_rate,gst_amount,invoice_total,unit_cost,cogs,gross_profit,payment_mode
ORD202400119,23-08-2024,Sale,CUST02295,Online,Delhi,North,Kidswear,Kids Bottoms,SKU1048,Urban Kids Bottoms,1,399,0.12,399,47.88,351.12,0.05,17.56,368.68,197,197,154.12,UPI
ORD202500842,08-05-2025,Sale,CUST01383,Store,Pune,West,Footwear,Casual Shoes,SKU1060,Heritage Casual Shoes,1,1499,0.09,1499,134.91,1364.09,0.12,163.69,1527.78,918,918,446.09,Credit Card
ORD202401119,12-08-2024,Sale,CUST02377,Store,Mumbai,West,Footwear,Casual Shoes,SKU1058,Everyday Casual Shoes,1,1649,0.07,1649,115.43,1533.57,0.12,184.03,1717.6,1013,1013,520.57,Debit Card
ORD202301423,10-05-2023,Sale,CUST00294,Store,Bengaluru,South,Kidswear,Kids Tops,SKU1045,Essential Kids Tops,2,699,0.14,1398,195.72,1202.28,0.05,60.11,1262.39,308,616,586.28,UPI
ORD202400366,26-05-2024,Sale,CUST00246,Store,Kolkata,East,Menswear,Mens Kurtas,SKU1018,Everyday Mens Kurtas,1,2099,0,2099,0,2099,0.12,251.88,2350.88,1063,1063,1036,Net Banking
ORD202502322,19-03-2025,Sale,CUST02494,Online,Delhi,North,Footwear,Sandals & Flats,SKU1063,Essential Sandals & Flats,1,1049,0,1049,0,1049,0.12,125.88,1174.88,601,601,448,UPI
ORD202401450,14-07-2024,Sale,CUST02349,Store,Ahmedabad,West,Menswear,Jeans & Trousers,SKU1012,Urban Jeans & Trousers,1,1299,0.33,1299,428.67,870.33,0.05,43.52,913.85,698,698,172.33,UPI
ORD202301432,15-12-2023,Sale,CUST02316,Store,Chennai,South,Kidswear,Kids Ethnic,SKU1051,Everyday Kids Ethnic,1,1549,0.21,1549,325.29,1223.71,0.12,146.85,1370.56,878,878,345.71,Credit Card
ORD202501578,21-11-2025,Sale,CUST02095,Store,Pune,West,Footwear,Sandals & Flats,SKU1062,Classic Sandals & Flats,1,1999,0,1999,0,1999,0.12,239.88,2238.88,1084,1084,915,UPI
ORD202500659,18-03-2025,Sale,CUST00132,Online,Coimbatore,South,Womenswear,Sarees,SKU1028,Premium Sarees,1,3399,0,3399,0,3399,0.12,407.88,3806.88,2115,2115,1284,Credit Card
ORD202400602,13-03-2024,Sale,CUST01676,Online,Hyderabad,South,Footwear,Sandals & Flats,SKU1063,Essential Sandals & Flats,2,1049,0,2098,0,2098,0.12,251.76,2349.76,601,1202,896,Debit Card
ORD202400843,02-03-2024,Sale,CUST00471,Online,Mysuru,South,Footwear,Sandals & Flats,SKU1063,Essential Sandals & Flats,1,1049,0.12,1049,125.88,923.12,0.05,46.16,969.28,601,601,322.12,Credit Card
ORD202400492,02-03-2024,Sale,CUST01477,Store,Chennai,South,Accessories,Caps & Scarves,SKU1087,Classic Caps & Scarves,1,449,0.17,449,76.33,372.67,0.05,18.63,391.3,161,161,211.67,Debit Card
ORD202401470,16-09-2024,Sale,CUST02195,Online,Gurugram,North,Menswear,Shirts,SKU1005,Heritage Shirts,2,1949,0,3898,0,3898,0.12,467.76,4365.76,989,1978,1920,COD
ORD202500175,13-02-2025,Sale,CUST01683,Online,Delhi,North,Footwear,Sandals & Flats,SKU1061,Everyday Sandals & Flats,2,1749,0.18,3498,629.64,2868.36,0.12,344.2,3212.56,1026,2052,816.36,UPI
ORD202501546,10-07-2025,Sale,CUST02432,Online,Bengaluru,South,Womenswear,Leggings & Bottoms,SKU1036,Premium Leggings & Bottoms,1,749,0.55,749,411.95,337.05,0.05,16.85,353.9,320,320,17.05,Debit Card
ORD202501101,17-09-2025,Sale,CUST00685,Store,Mumbai,West,Kidswear,Kids Bottoms,SKU1049,Premium Kids Bottoms,3,699,0,2097,0,2097,0.05,104.85,2201.85,380,1140,957,Debit Card
ORD202501144,21-08-2025,Sale,CUST00654,Store,Kolkata,East,Kidswear,Kids Ethnic,SKU1052,Signature Kids Ethnic,1,699,0.21,699,146.79,552.21,0.05,27.61,579.82,365,365,187.21,Cash
ORD202401399,20-06-2024,Sale,CUST00058,Store,Bengaluru,South,Footwear,Sandals & Flats,SKU1063,Essential Sandals & Flats,1,1049,0,1049,0,1049,0.12,125.88,1174.88,601,601,448,UPI
ORD202401967,31-10-2024,Sale,CUST01902,Store,Chennai,South,Menswear,Jeans & Trousers,SKU1014,Signature Jeans & Trousers,4,1949,0.3,7796,2338.8,5457.2,0.12,654.86,6112.06,1130,4520,937.2,UPI
ORD202502261,09-08-2025,Sale,CUST01390,Store,Hyderabad,South,Kidswear,Kids Bottoms,SKU1050,Festive Kids Bottoms,2,799,0,1598,0,1598,0.05,79.9,1677.9,393,786,812,UPI
ORD202501001,15-01-2025,Sale,CUST01575,Store,Coimbatore,South,Womenswear,Dresses & Tops,SKU1031,Everyday Dresses & Tops,1,1449,0.3,1449,434.7,1014.3,0.12,121.72,1136.02,724,724,290.3,COD
ORD202400032,18-07-2024,Sale,CUST01963,Store,Bengaluru,South,Kidswear,Kids Ethnic,SKU1054,Essential Kids Ethnic,1,849,0.32,849,271.68,577.32,0.05,28.87,606.19,455,455,122.32,Credit Card
ORD202300287,27-05-2023,Sale,CUST00594,Store,Hyderabad,South,Footwear,Sandals & Flats,SKU1062,Classic Sandals & Flats,1,1999,0.09,1999,179.91,1819.09,0.12,218.29,2037.38,1084,1084,735.09,UPI
ORD202400924,29-11-2024,Sale,CUST01573,Online,Bengaluru,South,Accessories,Handbags,SKU1078,Essential Handbags,1,649,0,649,0,649,0.05,32.45,681.45,339,339,310,UPI
ORD202300774,11-02-2023,Sale,CUST01969,Store,Gurugram,North,Womenswear,Leggings & Bottoms,SKU1036,Premium Leggings & Bottoms,1,749,0.11,749,82.39,666.61,0.05,33.33,699.94,320,320,346.61,UPI
ORD202301462,16-05-2023,Sale,CUST01104,Store,Hyderabad,South,Womenswear,Leggings & Bottoms,SKU1039,Festive Leggings & Bottoms,1,599,0.15,599,89.85,509.15,0.05,25.46,534.61,274,274,235.15,Debit Card
ORD202500212,29-07-2025,Sale,CUST00233,Online,Chennai,South,Menswear,Jeans & Trousers,SKU1012,Urban Jeans & Trousers,1,1299,0.4,1299,519.6,779.4,0.05,38.97,818.37,698,698,81.4,UPI
RET202400123,07-11-2024,Return,CUST01697,Store,Chennai,South,Footwear,Casual Shoes,SKU1058,Everyday Casual Shoes,-2,1649,0,-3298,0,-3298,0.12,-395.76,-3693.76,1013,-2026,-1272,UPI
RET202300276,17-09-2023,Return,CUST00273,Store,Chennai,South,Womenswear,Leggings & Bottoms,SKU1038,Essential Leggings & Bottoms,-1,749,0.04,-749,-29.96,-719.04,0.05,-35.95,-754.99,315,-315,-404.04,COD
ORD202301600,15-01-2023,Sale,CUST02176,Store,Mumbai,West,Footwear,Sandals & Flats,SKU1062,Classic Sandals & Flats,2,1999,0.32,3998,1279.36,2718.64,0.12,326.24,3044.88,1084,2168,550.64,Debit Card
ORD202500978,03-04-2025,Sale,CUST01089,Online,Delhi,North,Footwear,Casual Shoes,SKU1056,Premium Casual Shoes,1,2299,0.12,2299,275.88,2023.12,0.12,242.77,2265.89,1252,1252,771.12,Credit Card
ORD202502151,17-07-2025,Sale,CUST01724,Store,Hyderabad,South,Menswear,Jeans & Trousers,SKU1015,Heritage Jeans & Trousers,1,2549,0.33,2549,841.17,1707.83,0.12,204.94,1912.77,1319,1319,388.83,Cash
ORD202501400,24-05-2025,Sale,CUST02013,Online,Pune,West,Footwear,Casual Shoes,SKU1060,Heritage Casual Shoes,2,1499,0,2998,0,2998,0.12,359.76,3357.76,918,1836,1162,UPI
ORD202301559,01-08-2023,Sale,CUST00811,Store,Pune,West,Accessories,Belts & Wallets,SKU1073,Premium Belts & Wallets,1,549,0,549,0,549,0.05,27.45,576.45,258,258,291,COD
ORD202300857,28-10-2023,Sale,CUST00506,Store,Bhubaneswar,East,Menswear,T-Shirts,SKU1008,Premium T-Shirts,1,1099,0.22,1099,241.78,857.22,0.05,42.86,900.08,542,542,315.22,UPI
ORD202301975,26-02-2023,Sale,CUST00318,Online,Bengaluru,South,Womenswear,Leggings & Bottoms,SKU1037,Heritage Leggings & Bottoms,1,449,0.11,449,49.39,399.61,0.05,19.98,419.59,220,220,179.61,Debit Card
ORD202400441,08-10-2024,Sale,CUST00274,Store,Mumbai,West,Womenswear,Kurtis,SKU1022,Signature Kurtis,2,1449,0.21,2898,608.58,2289.42,0.12,274.73,2564.15,714,1428,861.42,Net Banking
RET202500131,29-09-2025,Return,CUST00372,Online,Bengaluru,South,Footwear,Sports Shoes,SKU1066,Premium Sports Shoes,-1,3949,0,-3949,0,-3949,0.12,-473.88,-4422.88,2232,-2232,-1717,Debit Card
ORD202500614,14-01-2025,Sale,CUST01591,Store,Chennai,South,Womenswear,Dresses & Tops,SKU1032,Heritage Dresses & Tops,1,1149,0.31,1149,356.19,792.81,0.05,39.64,832.45,611,611,181.81,Debit Card
ORD202400035,22-08-2024,Sale,CUST01526,Store,Kolkata,East,Womenswear,Sarees,SKU1027,Essential Sarees,2,5699,0.11,11398,1253.78,10144.22,0.12,1217.31,11361.53,3417,6834,3310.22,UPI
ORD202301837,26-01-2023,Sale,CUST00161,Online,Kochi,South,Footwear,Casual Shoes,SKU1060,Heritage Casual Shoes,1,1499,0.27,1499,404.73,1094.27,0.12,131.31,1225.58,918,918,176.27,UPI
RET202300105,07-11-2023,Return,CUST00687,Online,Hyderabad,South,Footwear,Casual Shoes,SKU1060,Heritage Casual Shoes,-1,1499,0,-1499,0,-1499,0.12,-179.88,-1678.88,918,-918,-581,UPI
ORD202301680,08-04-2023,Sale,CUST02467,Online,Bengaluru,South,Kidswear,Kids Bottoms,SKU1049,Premium Kids Bottoms,1,699,0.01,699,6.99,692.01,0.05,34.6,726.61,380,380,312.01,Cash
ORD202502196,25-09-2025,Sale,CUST01237,Store,Bengaluru,South,Kidswear,Kids Tops,SKU1045,Essential Kids Tops,1,699,0.15,699,104.85,594.15,0.05,29.71,623.86,308,308,286.15,UPI
ORD202502121,22-05-2025,Sale,CUST01078,Store,Bengaluru,South,Womenswear,Sarees,SKU1028,Premium Sarees,1,3399,0.09,3399,305.91,3093.09,0.12,371.17,3464.26,2115,2115,978.09,UPI
ORD202301981,11-07-2023,Sale,CUST01986,Online,Pune,West,Kidswear,Kids Bottoms,SKU1047,Everyday Kids Bottoms,1,699,0.32,699,223.68,475.32,0.05,23.77,499.09,368,368,107.32,UPI
ORD202300483,25-02-2023,Sale,CUST02476,Store,Kochi,South,Footwear,Casual Shoes,SKU1056,Premium Casual Shoes,1,2299,0.16,2299,367.84,1931.16,0.12,231.74,2162.9,1252,1252,679.16,UPI
ORD202301427,08-09-2023,Sale,CUST01577,Store,Hyderabad,South,Footwear,Sports Shoes,SKU1069,Signature Sports Shoes,1,2199,0.14,2199,307.86,1891.14,0.12,226.94,2118.08,1380,1380,511.14,UPI
ORD202501862,16-01-2025,Sale,CUST01402,Online,Chennai,South,Footwear,Casual Shoes,SKU1058,Everyday Casual Shoes,2,1649,0.28,3298,923.44,2374.56,0.12,284.95,2659.51,1013,2026,348.56,UPI
ORD202300007,23-12-2023,Sale,CUST01048,Store,Lucknow,North,Footwear,Sandals & Flats,SKU1063,Essential Sandals & Flats,1,1049,0.15,1049,157.35,891.65,0.05,44.58,936.23,601,601,290.65,Credit Card
ORD202301329,22-08-2023,Sale,CUST01533,Online,Hyderabad,South,Womens Wear,Leggings & Bottoms,SKU1038,Essential Leggings & Bottoms,1,749,0.21,749,157.29,591.71,0.05,29.59,621.3,315,315,276.71,Credit Card
ORD202500720,14-10-2025,Sale,CUST00573,Online,,North,Womenswear,Dresses & Tops,SKU1033,Essential Dresses & Tops,1,1299,0,1299,0,1299,0.12,155.88,1454.88,599,599,700,UPI
ORD202400533,19-03-2024,Sale,CUST01646,Online,Jaipur,North,Menswear,T-Shirts,SKU1009,Classic T-Shirts,1,499,0.05,499,24.95,474.05,0.05,23.7,497.75,228,228,246.05,COD
ORD202400886,22-10-2024,Sale,CUST00510,Store,Hyderabad,South,Footwear,Sports Shoes,SKU1066,Premium Sports Shoes,2,3949,0.34,7898,2685.32,5212.68,0.12,625.52,5838.2,2232,4464,748.68,Cash
ORD202501611,16-04-2025,Sale,CUST01883,Store,Mumbai,West,Footwear,Casual Shoes,SKU1060,Heritage Casual Shoes,2,1499,0.22,2998,659.56,2338.44,0.12,280.61,2619.05,918,1836,502.44,Credit Card
ORD202300347,01-12-2023,Sale,CUST00126,Store,Chennai,South,Accessories,Caps & Scarves,SKU1086,Essential Caps & Scarves,1,1049,0.26,1049,272.74,776.26,0.05,38.81,815.07,412,412,364.26,UPI
ORD202301568,01-01-2023,Sale,CUST00183,Online,Delhi,North,Kidswear,Kids Ethnic,SKU1054,Essential Kids Ethnic,1,849,0.32,849,271.68,577.32,0.05,28.87,606.19,455,455,122.32,Credit Card
ORD202501641,07-12-2025,Sale,CUST00611,Store,Hyderabad,South,Kidswear,Kids Bottoms,SKU1046,Essential Kids Bottoms,2,349,0.22,698,153.56,544.44,0.05,27.22,571.66,190,380,164.44,Debit Card
ORD202502068,13-11-2025,Sale,CUST00800,Online,Jaipur,North,Footwear,Sandals & Flats,SKU1061,Everyday Sandals & Flats,1,1749,0.18,1749,314.82,1434.18,0.12,172.1,1606.28,1026,1026,408.18,Debit Card
ORD202301886,11-04-2023,Sale,CUST00175,Store,Mumbai,West,Womenswear,Dresses & Tops,SKU1032,Heritage Dresses & Tops,4,1149,0.12,4596,551.52,4044.48,0.12,485.34,4529.82,611,2444,1600.48,Net Banking
ORD202401934,19-06-2024,Sale,CUST00056,Store,Chennai,South,Womenswear,Leggings & Bottoms,SKU1038,Essential Leggings & Bottoms,1,749,0,749,0,749,0.05,37.45,786.45,315,315,434,Net Banking
ORD202400573,08-10-2024,Sale,CUST01434,Online,Kochi,South,Footwear,Sports Shoes,SKU1070,Heritage Sports Shoes,1,4399,0,4399,0,4399,0.12,527.88,4926.88,2640,2640,1759,UPI
ORD202500929,20-05-2025,Sale,CUST02422,Store,Jaipur,North,Footwear,Casual Shoes,SKU1058,Everyday Casual Shoes,1,1649,0.05,1649,82.45,1566.55,0.12,187.99,1754.54,1013,1013,553.55,UPI
ORD202500329,14-06-2025,Sale,CUST01353,Store,Kolkata,East,Footwear,Sandals & Flats,SKU1061,Everyday Sandals & Flats,1,1749,0.05,1749,87.45,1661.55,0.12,199.39,1860.94,1026,1026,635.55,Credit Card
RET202400190,23-11-2024,Return,CUST01444,Online,Mumbai,West,Womenswear,Leggings & Bottoms,SKU1036,Premium Leggings & Bottoms,-1,749,0.32,-749,-239.68,-509.32,0.05,-25.47,-534.79,320,-320,-189.32,Debit Card
ORD202401243,25-01-2024,Sale,CUST01292,Online,Chennai,South,Accessories,Handbags,SKU1077,Festive Handbags,1,1449,0.45,1449,652.05,796.95,0.05,39.85,836.8,826,826,-29.05,UPI
ORD202301910,02-01-2023,Sale,CUST01605,Store,Pune,West,Footwear,Casual Shoes,SKU1056,Premium Casual Shoes,2,2299,0.4,4598,1839.2,2758.8,0.12,331.06,3089.86,1252,2504,254.8,UPI
ORD202502180,18-04-2025,Sale,CUST00500,Store,Delhi,North,Menswear,T-Shirts,SKU1008,Premium T-Shirts,2,1099,0.03,2198,65.94,2132.06,0.12,255.85,2387.91,542,1084,1048.06,Credit Card
ORD202300605,24-02-2023,Sale,CUST01349,Store,Hyderabad,South,Menswear,Mens Kurtas,SKU1016,Urban Mens Kurtas,1,1899,0.15,1899,284.85,1614.15,0.12,193.7,1807.85,832,832,782.15,Debit Card
ORD202401699,23-06-2024,Sale,CUST00873,Store,Pune,West,Kidswear,Kids Ethnic,SKU1051,Everyday Kids Ethnic,1,1549,0,1549,0,1549,0.12,185.88,1734.88,878,878,671,UPI
ORD202301051,05-10-2023,Sale,CUST01825,Online,Gurugram,North,Womenswear,Leggings & Bottoms,SKU1036,Premium Leggings & Bottoms,3,749,0.29,2247,651.63,1595.37,0.05,79.77,1675.14,320,960,635.37,Credit Card
ORD202501069,13-09-2025,Sale,CUST00175,Store,Delhi,North,Kidswear,Kids Bottoms,SKU1047,Everyday Kids Bottoms,1,699,0,699,0,699,0.05,34.95,733.95,368,368,331,Credit Card
ORD202400501,15-04-2024,Sale,CUST01390,Store,Kochi,South,Womenswear,Sarees,SKU1026,Festive Sarees,1,4949,0,4949,0,4949,0.12,593.88,5542.88,2888,2888,2061,Debit Card
ORD202400124,29-06-2024,Sale,CUST02322,Store,Ahmedabad,West,Women's Wear,Dresses & Tops,SKU1032,Heritage Dresses & Tops,1,1149,0.09,1149,103.41,1045.59,0.12,125.47,1171.06,611,611,434.59,UPI
ORD202400288,24-07-2024,Sale,CUST01192,Store,Hyderabad,South,Menswear,Jeans & Trousers,SKU1011,Festive Jeans & Trousers,1,2049,0.38,2049,778.62,1270.38,0.12,152.45,1422.83,1030,1030,240.38,COD
ORD202401870,16-03-2024,Sale,CUST02020,Store,Jaipur,North,Womenswear,Dresses & Tops,SKU1032,Heritage Dresses & Tops,1,1149,0.27,1149,310.23,838.77,0.05,41.94,880.71,611,611,227.77,UPI
ORD202301062,05-01-2023,Sale,CUST01573,Store,Gurugram,North,Footwear,Sports Shoes,SKU1066,Premium Sports Shoes,1,3949,0.4,3949,1579.6,2369.4,0.12,284.33,2653.73,2232,2232,137.4,Credit Card
ORD202400216,15-11-2024,Sale,CUST00784,Store,Chennai,South,Kidswear,Kids Bottoms,SKU1049,Premium Kids Bottoms,1,699,0.27,699,188.73,510.27,0.05,25.51,535.78,380,380,130.27,UPI
ORD202401314,08-09-2024,Sale,CUST01978,Store,Kochi,South,Womenswear,Sarees,SKU1028,Premium Sarees,1,3399,0,3399,0,3399,0.12,407.88,3806.88,2115,2115,1284,Debit Card
ORD202502124,30-08-2025,Sale,CUST02013,Store,Delhi,North,Menswear,Shirts,SKU1003,Festive Shirts,1,1399,0.09,1399,125.91,1273.09,0.12,152.77,1425.86,697,697,576.09,Debit Card
ORD202402048,06-12-2024,Sale,CUST00407,Store,Bhubaneswar,East,Footwear,Casual Shoes,SKU1056,Premium Casual Shoes,2,2299,0.14,4598,643.72,3954.28,0.12,474.51,4428.79,1252,2504,1450.28,UPI
ORD202501689,21-09-2025,Sale,CUST00989,Store,Mumbai,West,Menswear,Shirts,SKU1002,Urban Shirts,1,1899,0.06,1899,113.94,1785.06,0.12,214.21,1999.27,886,886,899.06,Credit Card
ORD202500474,06-05-2025,Sale,CUST02454,Online,Bengaluru,South,Menswear,Shirts,SKU1003,Festive Shirts,4,1399,0.12,5596,671.52,4924.48,0.12,590.94,5515.42,697,2788,2136.48,Cash
ORD202500515,06-04-2025,Sale,CUST00269,Online,Bengaluru,South,Footwear,Casual Shoes,SKU1058,Everyday Casual Shoes,3,1649,0,4947,0,4947,0.12,593.64,5540.64,1013,3039,1908,COD
ORD202501000,17-03-2025,Sale,CUST02006,Online,Mumbai,West,Footwear,Sports Shoes,SKU1066,Premium Sports Shoes,2,3949,0.08,7898,631.84,7266.16,0.12,871.94,8138.1,2232,4464,2802.16,Net Banking
ORD202500040,21-10-2025,Sale,CUST00804,Online,Bengaluru,South,Footwear,Sandals & Flats,SKU1063,Essential Sandals & Flats,1,1049,0.21,1049,220.29,828.71,0.05,41.44,870.15,601,601,227.71,Debit Card
ORD202300965,05-10-2023,Sale,CUST00583,Online,Ahmedabad,West,Menswear,T-Shirts,SKU1007,Essential T-Shirts,1,649,0,649,0,649,0.05,32.45,681.45,335,335,314,Cash
ORD202400690,16-08-2024,Sale,CUST00318,Store,Mumbai,West,Kidswear,Kids Bottoms,SKU1046,Essential Kids Bottoms,1,349,0.08,349,27.92,321.08,0.05,16.05,337.13,190,190,131.08,UPI
ORD202401536,25-10-2024,Sale,CUST00842,Store,Kolkata,East,Footwear,Casual Shoes,SKU1056,Premium Casual Shoes,1,2299,0.23,2299,528.77,1770.23,0.12,212.43,1982.66,1252,1252,518.23,UPI
ORD202301139,03-03-2023,Sale,CUST00528,Store,Bhubaneswar,East,Kidswear,Kids Bottoms,SKU1050,Festive Kids Bottoms,2,799,0.07,1598,111.86,1486.14,0.05,74.31,1560.45,393,786,700.14,Credit Card
ORD202300773,08-08-2023,Sale,CUST01638,Online,Hyderabad,South,Womenswear,Kurtis,SKU1022,Signature Kurtis,1,1449,0.25,1449,362.25,1086.75,0.12,130.41,1217.16,714,714,372.75,Debit Card
ORD202401750,21-04-2024,Sale,CUST01572,Store,Hyderabad,South,Footwear,Sandals & Flats,SKU1063,Essential Sandals & Flats,1,1049,0.12,1049,125.88,923.12,0.05,46.16,969.28,601,601,322.12,Debit Card
ORD202401830,05-10-2024,Sale,CUST00951,Online,Hyderabad,South,Menswear,T-Shirts,SKU1009,Classic T-Shirts,1,499,0.32,499,159.68,339.32,0.05,16.97,356.29,228,228,111.32,COD
ORD202401457,08-03-2024,Sale,CUST00215,Online,Bengaluru,South,Footwear,Sports Shoes,SKU1066,Premium Sports Shoes,1,3949,0.01,3949,39.49,3909.51,0.12,469.14,4378.65,2232,2232,1677.51,COD
ORD202402158,26-12-2024,Sale,CUST00483,Online,Hyderabad,South,Womenswear,Dresses & Tops,SKU1035,Festive Dresses & Tops,2,2349,0.18,4698,845.64,3852.36,0.12,462.28,4314.64,1271,2542,1310.36,Credit Card
ORD202400464,11-06-2024,Sale,CUST01667,Store,Pune,West,Womenswear,Dresses & Tops,SKU1034,Premium Dresses & Tops,1,799,0.05,799,39.95,759.05,0.05,37.95,797,459,459,300.05,UPI
ORD202300863,03-10-2023,Sale,CUST01998,Online,Bengaluru,South,Womenswear,Kurtis,SKU1022,Signature Kurtis,1,1449,0,1449,0,1449,0.12,173.88,1622.88,714,714,735,Cash
ORD202400870,17-09-2024,Sale,CUST00081,Store,Hyderabad,South,Footwear,Sandals & Flats,SKU1061,Everyday Sandals & Flats,1,1749,0.12,1749,209.88,1539.12,0.12,184.69,1723.81,1026,1026,513.12,Credit Card
RET202500079,19-08-2025,Return,CUST01573,Online,Bengaluru,South,Footwear,Sandals & Flats,SKU1061,Everyday Sandals & Flats,-1,1749,0.12,-1749,-209.88,-1539.12,0.12,-184.69,-1723.81,1026,-1026,-513.12,Net Banking
ORD202502096,15-08-2025,Sale,CUST01491,Store,Mumbai,West,Womenswear,Dresses & Tops,SKU1032,Heritage Dresses & Tops,1,1149,0.13,1149,149.37,999.63,0.05,49.98,1049.61,611,611,388.63,UPI
ORD202502193,17-02-2025,Sale,CUST00586,Online,,South,Footwear,Casual Shoes,SKU1058,Everyday Casual Shoes,2,1649,0,3298,0,3298,0.12,395.76,3693.76,1013,2026,1272,Credit Card
ORD202401358,17-02-2024,Sale,CUST01495,Store,Pune,West,Foot Wear,Sandals & Flats,SKU1063,Essential Sandals & Flats,1,1049,0,1049,0,1049,0.12,125.88,1174.88,601,601,448,UPI
ORD202401105,27-01-2024,Sale,CUST01406,Online,Gurugram,North,Menswear,Shirts,SKU1001,Signature Shirts,1,2149,0.43,2149,924.07,1224.93,0.12,146.99,1371.92,1180,1180,44.93,UPI
ORD202502254,29-04-2025,Sale,CUST00842,Store,Kochi,South,Womens Wear,Sarees,SKU1027,Essential Sarees,2,5699,0.13,11398,1481.74,9916.26,0.12,1189.95,11106.21,3417,6834,3082.26,COD
ORD202502169,19-09-2025,Sale,CUST00657,Online,,North,Accessories,Belts & Wallets,SKU1072,Festive Belts & Wallets,3,1149,0.26,3447,896.22,2550.78,0.05,127.54,2678.32,502,1506,1044.78,Cash
ORD202400321,15-12-2024,Sale,CUST02429,Online,Hyderabad,South,Womenswear,Kurtis,SKU1024,Premium Kurtis,4,1249,0.13,4996,649.48,4346.52,0.12,521.58,4868.1,559,2236,2110.52,UPI
ORD202301606,09-11-2023,Sale,CUST01430,Store,Delhi,North,Accessories,Watches,SKU1085,Premium Watches,1,5349,0,5349,0,5349,0.18,962.82,6311.82,3361,3361,1988,Debit Card
ORD202400928,31-01-2024,Sale,CUST01711,Store,Mumbai,West,Accessories,Watches,SKU1082,Classic Watches,3,1699,0.34,5097,1732.98,3364.02,0.18,605.52,3969.54,1118,3354,10.02,UPI
ORD202501047,27-01-2025,Sale,CUST01140,Online,Chennai,South,Accessories,Watches,SKU1083,Urban Watches,4,4999,0.42,19996,8398.32,11597.68,0.18,2087.58,13685.26,2901,11604,-6.32,Debit Card
ORD202502118,15-10-2025,Sale,CUST01089,Online,Delhi,North,Womenswear,Kurtis,SKU1022,Signature Kurtis,1,1449,0.23,1449,333.27,1115.73,0.12,133.89,1249.62,714,714,401.73,Cash
ORD202300067,20-10-2023,Sale,CUST02044,Store,Hyderabad,South,Menswear,Jeans & Trousers,SKU1014,Signature Jeans & Trousers,2,1949,0.22,3898,857.56,3040.44,0.12,364.85,3405.29,1130,2260,780.44,Credit Card
ORD202500144,08-01-2025,Sale,CUST02326,Online,Delhi,North,Menswear,Mens Kurtas,SKU1017,Premium Mens Kurtas,2,999,0.42,1998,839.16,1158.84,0.05,57.94,1216.78,421,842,316.84,UPI
ORD202300018,22-07-2023,Sale,CUST00318,Store,Delhi,North,Accessories,Watches,SKU1083,Urban Watches,1,4999,0.33,4999,1649.67,3349.33,0.18,602.88,3952.21,2901,2901,448.33,UPI
ORD202400059,17-03-2024,Sale,CUST00319,Online,Bengaluru,South,Footwear,Sandals & Flats,SKU1061,Everyday Sandals & Flats,1,1749,0.18,1749,314.82,1434.18,0.12,172.1,1606.28,1026,1026,408.18,UPI
ORD202300431,12-07-2023,Sale,CUST00011,Store,Chennai,South,Footwear,Sports Shoes,SKU1066,Premium Sports Shoes,1,3949,0.35,3949,1382.15,2566.85,0.12,308.02,2874.87,2232,2232,334.85,Credit Card
ORD202401117,30-01-2024,Sale,CUST02041,Store,Hyderabad,South,Kidswear,Kids Bottoms,SKU1049,Premium Kids Bottoms,4,699,0.35,2796,978.6,1817.4,0.05,90.87,1908.27,380,1520,297.4,Credit Card
ORD202400694,30-10-2024,Sale,CUST01850,Online,Bengaluru,South,Kidswear,Kids Bottoms,SKU1050,Festive Kids Bottoms,1,799,0,799,0,799,0.05,39.95,838.95,393,393,406,UPI
ORD202501908,11-10-2025,Sale,CUST00030,Store,Gurugram,North,Accessories,Watches,SKU1082,Classic Watches,1,1699,0,1699,0,1699,0.18,305.82,2004.82,1118,1118,581,UPI
ORD202401002,07-07-2024,Sale,CUST00266,Online,Delhi,North,Womenswear,Leggings & Bottoms,SKU1039,Festive Leggings & Bottoms,1,599,0.38,599,227.62,371.38,0.05,18.57,389.95,274,274,97.38,Cash
ORD202401051,28-06-2024,Sale,CUST01561,Online,Pune,West,Womenswear,Dresses & Tops,SKU1034,Premium Dresses & Tops,1,799,0.19,799,151.81,647.19,0.05,32.36,679.55,459,459,188.19,UPI
ORD202501466,17-09-2025,Sale,CUST01637,Store,Jaipur,North,Accessories,Watches,SKU1083,Urban Watches,2,4999,0,9998,0,9998,0.18,1799.64,11797.64,2901,5802,4196,UPI
ORD202401888,17-01-2024,Sale,CUST02174,Online,Chennai,South,Womenswear,Leggings & Bottoms,SKU1038,Essential Leggings & Bottoms,4,749,0.51,2996,1527.96,1468.04,0.05,73.4,1541.44,315,1260,208.04,Credit Card
